"","PaperID","RowID","Citation","Journal","ISO.Abbreviation","WOS.Category","JIF.Category.Percentile.2020","Publication_Year","Binomen.rotl","ott_id","Subspecies","Common.Name","Kingdom","Phylum","Class","Order","Family","Invasive_100","Red.List.status","Threat","Domestic.Pest.Pathogen.Status","Gen.length","Realm","Location","Eco_D","Eco_E","Eco_F","Eco_H","Eco_I","Eco_L","Eco_N","Eco_O","Eco_S","Eco_U","Eco_V","Eco_X","Ecological.Disturbance.Any","Cons_A","Cons_B","Cons_E","Cons_F","Cons_I","Cons_L","Cons_N","Cons_P","Cons_R","Cons_S","Cons_T","Cons_U","Management.intensity","Conservation.Action.Any","Conservation.Action.Legal","Early.Sampling.Year","Recent.Sampling.Year","Interval","Year.Midpoint","Z.Year","Z.Year.Midpoint","Study.Duration","Gen.interval","Z.Gen.interval","Early.Sample.N","Recent.Sample.N","Total.N","AR.N","Genome","Marker.Type","Marker.Type.2","Marker.Type.Grouped","N.bp","N.Loci","N.Loci.BP","Diversity.Type","Other.Direction","Diversity.Type.Group","Error.Type","Statistical.Method","Statistic.Type","Statistic","Error","Early.Diversity","Early.Error","Recent.Diversity","Recent.Error","Did.You.Calculate.Mean.and.or.SD.","Number.of.Datapoints.in.Calculation.Early","Number.of.Datapoints.in.Calculation.Recent","Model.Type","Early.Ne","Early.Ne.Error","Recent.Ne","Recent.Ne.Error","Ne.Type","Xa.Gens","Xa.Gens.Error","Xa.Years","Xa.Years.Error","Mu","Mu.Error","Early.Year.Calculated","ES.Early.N","ES.Recent.N","ES.Total.N","ES.Early.SD","ES.Recent.SD","HedgesG","HedgesG.err","Extreme.Value","observation","M.Gen.interval","M.Year.Midpoint"
"3655","Tseng et al. - 2006 - Population genetic structure of the Japanese eel A.pdf","A_251","Tseng, M. C., Tzeng, W. N., & Lee, S. C. (2006). Population genetic structure of the Japanese eel Anguilla japonica in the northwest Pacific Ocean: Evidence of non-panmictic populations. Marine Ecology Progress Series, 308, 221 to 230. doi: 10.3354/meps308221","Marine Ecology Progress Series","Mar. Ecol.-Prog. Ser.","Marine & Freshwater Biology",78.64,2006,"Anguilla japonica",854198,NA,"japanese eel","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","N","EN","Threatened",NA,6,"Palearctic","Japan, Tanshui",0,1,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1997,1999,2,1998,-0.403532233,0.054879953,"Short",0.333333333,-0.041403351,46,49,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"A",NA,"Group1","SD",2,NA,NA,NA,13.625,"4.40576",12.625,"3.73927","Yes",9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,4.40576,3.73927,-0.233076711,0.223731243,NA,3655,-2.066666667,-2.5
"3656","Tseng et al. - 2006 - Population genetic structure of the Japanese eel A.pdf","A_252","Tseng, M. C., Tzeng, W. N., & Lee, S. C. (2006). Population genetic structure of the Japanese eel Anguilla japonica in the northwest Pacific Ocean: Evidence of non-panmictic populations. Marine Ecology Progress Series, 308, 221 to 230. doi: 10.3354/meps308221","Marine Ecology Progress Series","Mar. Ecol.-Prog. Ser.","Marine & Freshwater Biology",78.64,2006,"Anguilla japonica",854198,NA,"japanese eel","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","N","EN","Threatened",NA,6,"Palearctic","Japan, Fangliao",0,1,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1990,2000,10,1995,-0.403532233,0.04935476,"Medium",1.666666667,-0.039442376,42,50,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"A",NA,"Group1","SD",2,NA,NA,NA,12.875,"2.41646",12.75,"4.06202","Yes",9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,2.41646,4.06202,-0.035620587,0.222257467,NA,3656,-0.733333333,-5.5
"3657","Tseng et al. - 2006 - Population genetic structure of the Japanese eel A.pdf","4287","Tseng, M. C., Tzeng, W. N., & Lee, S. C. (2006). Population genetic structure of the Japanese eel Anguilla japonica in the northwest Pacific Ocean: Evidence of non-panmictic populations. Marine Ecology Progress Series, 308, 221 to 230. doi: 10.3354/meps308221","Marine Ecology Progress Series","Mar. Ecol.-Prog. Ser.","Marine & Freshwater Biology",78.64,2006,"Anguilla japonica",854198,NA,"japanese eel","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","N","EN","Threatened",NA,6,"Palearctic","Japan, Tanshui",0,1,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1997,1999,2,1998,-0.403532233,0.054879953,"Short",0.333333333,-0.041403351,46,49,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.861,"0.076",0.86,"0.094","Yes",9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,0.076,0.094,-0.011142198,0.222225671,NA,3657,-2.066666667,-2.5
"3658","Tseng et al. - 2006 - Population genetic structure of the Japanese eel A.pdf","4289","Tseng, M. C., Tzeng, W. N., & Lee, S. C. (2006). Population genetic structure of the Japanese eel Anguilla japonica in the northwest Pacific Ocean: Evidence of non-panmictic populations. Marine Ecology Progress Series, 308, 221 to 230. doi: 10.3354/meps308221","Marine Ecology Progress Series","Mar. Ecol.-Prog. Ser.","Marine & Freshwater Biology",78.64,2006,"Anguilla japonica",854198,NA,"japanese eel","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","N","EN","Threatened",NA,6,"Palearctic","Japan, Fangliao",0,1,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1990,2000,10,1995,-0.403532233,0.04935476,"Medium",1.666666667,-0.039442376,42,50,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.88,"0.059",0.869,"0.074","Yes",9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,0.059,0.074,-0.156544242,0.222902947,NA,3658,-0.733333333,-5.5
"3659","Tseng et al. - 2006 - Population genetic structure of the Japanese eel A.pdf","4286","Tseng, M. C., Tzeng, W. N., & Lee, S. C. (2006). Population genetic structure of the Japanese eel Anguilla japonica in the northwest Pacific Ocean: Evidence of non-panmictic populations. Marine Ecology Progress Series, 308, 221 to 230. doi: 10.3354/meps308221","Marine Ecology Progress Series","Mar. Ecol.-Prog. Ser.","Marine & Freshwater Biology",78.64,2006,"Anguilla japonica",854198,NA,"japanese eel","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","N","EN","Threatened",NA,6,"Palearctic","Japan, Tanshui",0,1,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1997,1999,2,1998,-0.403532233,0.054879953,"Short",0.333333333,-0.041403351,46,49,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.743,"0.075",0.75,"0.099","Yes",9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,0.075,0.099,0.075909665,0.222382285,NA,3659,-2.066666667,-2.5
"3660","Tseng et al. - 2006 - Population genetic structure of the Japanese eel A.pdf","4288","Tseng, M. C., Tzeng, W. N., & Lee, S. C. (2006). Population genetic structure of the Japanese eel Anguilla japonica in the northwest Pacific Ocean: Evidence of non-panmictic populations. Marine Ecology Progress Series, 308, 221 to 230. doi: 10.3354/meps308221","Marine Ecology Progress Series","Mar. Ecol.-Prog. Ser.","Marine & Freshwater Biology",78.64,2006,"Anguilla japonica",854198,NA,"japanese eel","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","N","EN","Threatened",NA,6,"Palearctic","Japan, Fangliao",0,1,0,1,0,0,0,0,0,0,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1990,2000,10,1995,-0.403532233,0.04935476,"Medium",1.666666667,-0.039442376,42,50,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,8,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.786,"0.048",0.754,"0.072","Yes",9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,0.048,0.072,-0.498072724,0.229113234,NA,3660,-0.733333333,-5.5
"3661","Tseng et al. - 2012 - A study of genetic variations, population size, an.pdf","5180","Tseng, M. C., Kao, H. W., Hung, Y. H., & Lee, T. L. (2012). A study of genetic variations, population size, and population dynamics of the catadromous Japanese eel Anguilla japonica (Pisces) in northern Taiwan. Hydrobiologia, 683, 203 to 216. doi: 10.1007/s10750-011-0958-z","Hydrobiologia","Hydrobiologia","Marine & Freshwater Biology",74.09,2012,"Anguilla japonica",854198,NA,"Japanese Eel","Animalia","Chordata","Actinopterygii","Anguilliformes","Anguillidae","N","EN","Threatened",NA,6,"Temperate Northern Pacific","Tanshui River Estuary, Shalung, Northern Taiwan",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1989,2008,19,1998.5,0.130133176,0.055800819,"Medium",3.166666667,-0.03723628,31,31,62,NA,"Mitochondrial","Nucleotide",NA,"Nucleotide",475,NA,NA,"pi",NA,"Group2","SD",2,NA,NA,NA,0.016,"0.008",0.013,"0.007","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",31,31,NA,0.008,0.007,-0.394104263,0.065768695,NA,3661,0.766666667,-2
"3662","Tzika et al. - 2009 - Molecular genetic analysis of a captive-breeding p.pdf","1422","Tzika, A. C., Remy, C., Gibson, R., & Milinkovitch, M. C. (2009). Molecular genetic analysis of a captive-breeding program: The vulnerable endemic Jamaican yellow boa. Conservation Genetics, 10, 69 to 77. doi: 10.1007/s10592-008-9519-z","Conservation Genetics","Conserv. Genet.","Biodiversity Conservation",59.17,2009,"Chilabothrus subflavus",764381,NA,"Jamaican boa","Animalia","Chordata","Reptilia","Squamata","Boidae","N","VU","Threatened",NA,3,"Neotropic","Jamaica (population origin). European Zoos (captive population)",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,1,0,0,0,0,0,0,0,0,1,0,"Individual","Action","Any other",1982.8,2002.8,20,1992.8,-0.136699529,0.045302951,"Medium",6.666666667,-0.032088722,5,7,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"A",NA,"Group1","SD",2,NA,NA,NA,3.33,"1.15",2.44,"0.83","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,1.15,0.83,-0.845213612,0.242066279,NA,3662,4.266666667,-7.70000000000005
"3663","Tzika et al. - 2009 - Molecular genetic analysis of a captive-breeding p.pdf","1423","Tzika, A. C., Remy, C., Gibson, R., & Milinkovitch, M. C. (2009). Molecular genetic analysis of a captive-breeding program: The vulnerable endemic Jamaican yellow boa. Conservation Genetics, 10, 69 to 77. doi: 10.1007/s10592-008-9519-z","Conservation Genetics","Conserv. Genet.","Biodiversity Conservation",59.17,2009,"Chilabothrus subflavus",764381,NA,"Jamaican boa","Animalia","Chordata","Reptilia","Squamata","Boidae","N","VU","Threatened",NA,3,"Neotropic","Jamaica (population origin). European Zoos (captive population)",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,1,0,0,0,0,0,0,0,0,1,0,"Individual","Action","Any other",1982.8,2002.8,20,1992.8,-0.136699529,0.045302951,"Medium",6.666666667,-0.032088722,5,7,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.49,"0.17",0.48,"0.26","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,0.17,0.26,-0.043357281,0.22227444,NA,3663,4.266666667,-7.70000000000005
"3664","Tzika et al. - 2009 - Molecular genetic analysis of a captive-breeding p.pdf","1424","Tzika, A. C., Remy, C., Gibson, R., & Milinkovitch, M. C. (2009). Molecular genetic analysis of a captive-breeding program: The vulnerable endemic Jamaican yellow boa. Conservation Genetics, 10, 69 to 77. doi: 10.1007/s10592-008-9519-z","Conservation Genetics","Conserv. Genet.","Biodiversity Conservation",59.17,2009,"Chilabothrus subflavus",764381,NA,"Jamaican boa","Animalia","Chordata","Reptilia","Squamata","Boidae","N","VU","Threatened",NA,3,"Neotropic","Jamaica (population origin). European Zoos (captive population)",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,1,0,0,0,0,0,0,0,0,1,0,"Individual","Action","Any other",1982.8,2002.8,20,1992.8,-0.136699529,0.045302951,"Medium",6.666666667,-0.032088722,5,7,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,9,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.61,"0.12",0.47,"0.18","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",9,9,NA,0.12,0.18,-0.871627267,0.243325947,NA,3664,4.266666667,-7.70000000000005
"3665","Ueno et al. - 2002 - Size-class differences in genetic structure and in.pdf","4803","Ueno, S., Tomaru, N., Yoshimaru, H., Manabe, T., & Yamamoto, S. (2002). Size-class differences in genetic structure and individual distribution of Camellia japonica L. in a Japanese old-growth evergreen forest. Heredity, 89, 120 to 126. doi: 10.1038/sj.hdy.6800111","Heredity","Heredity","Ecology",74.4,2002,"Camellia japonica",1058514,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Theaceae","N","LC","Non-threatened",NA,23.5,"Palearctic","Tatera Forest Reserve, South Island of Tusushima, between the Japanese Archipelago and the Korean Peninsula",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",1977,1994,17,1985.5,-0.759309173,0.031858314,"Medium",0.723404255,-0.040829661,174,174,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,4,NA,"A",NA,"Group1","SD",2,NA,NA,NA,13.3,"1.3",12.8,"1.3","Yes",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",4,4,NA,1.3,1.3,-0.334448161,0.506990973,NA,3665,-1.676595745,-15
"3666","Ueno et al. - 2002 - Size-class differences in genetic structure and in.pdf","4805","Ueno, S., Tomaru, N., Yoshimaru, H., Manabe, T., & Yamamoto, S. (2002). Size-class differences in genetic structure and individual distribution of Camellia japonica L. in a Japanese old-growth evergreen forest. Heredity, 89, 120 to 126. doi: 10.1038/sj.hdy.6800111","Heredity","Heredity","Ecology",74.4,2002,"Camellia japonica",1058514,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Theaceae","N","LC","Non-threatened",NA,23.5,"Palearctic","Tatera Forest Reserve, South Island of Tusushima, between the Japanese Archipelago and the Korean Peninsula",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",1977,1994,17,1985.5,-0.759309173,0.031858314,"Medium",0.723404255,-0.040829661,174,174,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,4,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.76,"0.1",0.78,"0.1","Yes",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",4,4,NA,0.1,0.1,0.173913043,0.501890359,NA,3666,-1.676595745,-15
"3667","Ueno et al. - 2002 - Size-class differences in genetic structure and in.pdf","4806","Ueno, S., Tomaru, N., Yoshimaru, H., Manabe, T., & Yamamoto, S. (2002). Size-class differences in genetic structure and individual distribution of Camellia japonica L. in a Japanese old-growth evergreen forest. Heredity, 89, 120 to 126. doi: 10.1038/sj.hdy.6800111","Heredity","Heredity","Ecology",74.4,2002,"Camellia japonica",1058514,NA,NA,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Theaceae","N","LC","Non-threatened",NA,23.5,"Palearctic","Tatera Forest Reserve, South Island of Tusushima, between the Japanese Archipelago and the Korean Peninsula",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",1977,1994,17,1985.5,-0.759309173,0.031858314,"Medium",0.723404255,-0.040829661,174,174,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,4,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.81,"0.07",0.78,"0.08","Yes",4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",4,4,NA,0.07,0.08,-0.347055707,0.507527979,NA,3667,-1.676595745,-15
"3668","Underwood et al. - 2018 - Genetic signatures through space, time and multipl.pdf","4816","Underwood, J. N., Richards, Z. T., Miller, K. J., Puotinen, M. L., & Gilmour, J. P. (2018). Genetic signatures through space, time and multiple disturbances in a ubiquitous brooding coral. Molecular Ecology, 27, 1586 to 1602. doi: 10.1111/mec.14559","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2018,"Seriatopora hystrix",957750,NA,NA,"Animalia","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","N","LC","Non-threatened",NA,5,"Central Indo-Pacific","SL2",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",2004,2014,10,2009,0.663798585,0.075138996,"Medium",2,-0.038952132,49,31,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,7,NA,"A",NA,"Group1","SD",2,NA,NA,NA,8.14286,"5.69879",5.57143,"4.57738","Yes",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7,7,NA,5.69879,4.57738,-0.465755041,0.293461706,NA,3668,-0.4,8.5
"3669","Underwood et al. - 2018 - Genetic signatures through space, time and multipl.pdf","4817","Underwood, J. N., Richards, Z. T., Miller, K. J., Puotinen, M. L., & Gilmour, J. P. (2018). Genetic signatures through space, time and multiple disturbances in a ubiquitous brooding coral. Molecular Ecology, 27, 1586 to 1602. doi: 10.1111/mec.14559","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2018,"Seriatopora hystrix",957750,NA,NA,"Animalia","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","N","LC","Non-threatened",NA,5,"Central Indo-Pacific","SL2",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",2004,2014,10,2009,0.663798585,0.075138996,"Medium",2,-0.038952132,49,31,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,7,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.45543,"0.25414",0.42857,"0.24405","Yes",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7,7,NA,0.25414,0.24405,-0.10092686,0.28607808,NA,3669,-0.4,8.5
"3670","Underwood et al. - 2018 - Genetic signatures through space, time and multipl.pdf","4818","Underwood, J. N., Richards, Z. T., Miller, K. J., Puotinen, M. L., & Gilmour, J. P. (2018). Genetic signatures through space, time and multiple disturbances in a ubiquitous brooding coral. Molecular Ecology, 27, 1586 to 1602. doi: 10.1111/mec.14559","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2018,"Seriatopora hystrix",957750,NA,NA,"Animalia","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","N","LC","Non-threatened",NA,5,"Central Indo-Pacific","SL2",0,0,0,0,0,0,0,0,0,1,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",2004,2014,10,2009,0.663798585,0.075138996,"Medium",2,-0.038952132,49,31,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,7,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.56757,"0.2521",0.52186,"0.29165","Yes",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7,7,NA,0.2521,0.29165,-0.156982406,0.28659441,NA,3670,-0.4,8.5
"3671","Underwood et al. - 2018 - Genetic signatures through space, time and multipl.pdf","4819","Underwood, J. N., Richards, Z. T., Miller, K. J., Puotinen, M. L., & Gilmour, J. P. (2018). Genetic signatures through space, time and multiple disturbances in a ubiquitous brooding coral. Molecular Ecology, 27, 1586 to 1602. doi: 10.1111/mec.14559","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2018,"Seriatopora hystrix",957750,NA,NA,"Animalia","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","N","LC","Non-threatened",NA,5,"Central Indo-Pacific","SL4",0,0,0,0,0,0,0,0,0,1,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",2004,2014,10,2009,0.663798585,0.075138996,"Medium",2,-0.038952132,46,33,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,7,NA,"A",NA,"Group1","SD",2,NA,NA,NA,6.28571,"3.09377",5.14286,"2.85357","Yes",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7,7,NA,3.09377,2.85357,-0.359498732,0.290329976,NA,3671,-0.4,8.5
"3672","Underwood et al. - 2018 - Genetic signatures through space, time and multipl.pdf","4820","Underwood, J. N., Richards, Z. T., Miller, K. J., Puotinen, M. L., & Gilmour, J. P. (2018). Genetic signatures through space, time and multiple disturbances in a ubiquitous brooding coral. Molecular Ecology, 27, 1586 to 1602. doi: 10.1111/mec.14559","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2018,"Seriatopora hystrix",957750,NA,NA,"Animalia","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","N","LC","Non-threatened",NA,5,"Central Indo-Pacific","SL4",0,0,0,0,0,0,0,0,0,1,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",2004,2014,10,2009,0.663798585,0.075138996,"Medium",2,-0.038952132,46,33,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,7,NA,"Ho",NA,"Group3","SD",2,NA,NA,NA,0.37986,"0.19217",0.32971,"0.26773","Yes",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7,7,NA,0.19217,0.26773,-0.201469135,0.287163922,NA,3672,-0.4,8.5
"3673","Underwood et al. - 2018 - Genetic signatures through space, time and multipl.pdf","4821","Underwood, J. N., Richards, Z. T., Miller, K. J., Puotinen, M. L., & Gilmour, J. P. (2018). Genetic signatures through space, time and multiple disturbances in a ubiquitous brooding coral. Molecular Ecology, 27, 1586 to 1602. doi: 10.1111/mec.14559","Molecular Ecology","Mol. Ecol.","Ecology",90.66,2018,"Seriatopora hystrix",957750,NA,NA,"Animalia","Cnidaria","Anthozoa","Scleractinia","Pocilloporidae","N","LC","Non-threatened",NA,5,"Central Indo-Pacific","SL4",0,0,0,0,0,0,0,0,0,1,0,0,"Any",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",2004,2014,10,2009,0.663798585,0.075138996,"Medium",2,-0.038952132,46,33,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,7,NA,"He",NA,"Group2","SD",2,NA,NA,NA,0.48743,"0.24187",0.43529,"0.27987","Yes",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",7,7,NA,0.24187,0.27987,-0.18661771,0.286958077,NA,3673,-0.4,8.5
"3674","Uzans et al. - 2015 - Small Ne of the Isolated and Unmanaged Horse Popul.pdf","2615","Uzans, A. J., Lucas, Z., McLeod, B. A., & Frasier, T. R. (2015). Small Ne of the Isolated and Unmanaged Horse Population on Sable Island. Heredity, 106, 660 to 665. doi: 10.1093/jhered/esv051","Heredity","Heredity","Ecology",74.4,2015,"Equus caballus",1068218,NA,"Sable Island horse","Animalia","Chordata","Mammalia","Perissodactyla","Equidae","N",NA,"Unknown","Domestic",4,"Nearctic","Canada, Sable Island",0,0,0,0,0,0,1,0,0,0,0,0,"Any",0,0,0,0,0,1,0,0,0,0,0,0,"Indirect","Action","Legal only",1987,2011,24,1999,0.39696588,0.056721685,"Medium",6,-0.033069209,55,77,NA,NA,"Nuclear","Microsatellite",NA,"Microsatellite",NA,10,NA,"Ne",NA,"Group4","95CL",2,NA,NA,NA,48.6,"37.4;89.5",30.9,"23.4;58.3","No",NA,NA,NA,NA,NA,NA,NA,"Mode",6,NA,NA,NA,NA,NA,"N",10,10,NA,42.02925155,28.15395162,-0.47390899,0.205614743,NA,3674,3.6,-1.5
"3675","Valentin et al. - 2015 - Understanding recruitment patterns of historically.pdf","2311","Valentin, A. E., Power, D., & SÈvigny, J. M. (2015). Understanding recruitment patterns of historically strong juvenile year classes in redfish (Sebastes spp.): The importance of species identity, population structure, and juvenile migration. Canadian Journal of Fisheries and Aquatic Sciences, 72, 774 to 784. doi: 10.1139/cjfas-2014-0149","Canadian Journal of Fisheries and Aquatic Sciences","Can. J. Fish. Aquat. Sci.","Marine & Freshwater Biology",73.18,2015,"Sebastes fasciatus",1088422,NA,"redfish","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","N","EN","Threatened",NA,4.3,"Nearctic","Unit 2 south",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1973,1988,15,1980.5,0.39696588,0.022649658,"Medium",3.488372093,-0.036763138,38,41.5,NA,20,"Nuclear","Microsatellite",NA,"Microsatellite",NA,13,NA,"AR",NA,"Group1","SD",2,NA,NA,NA,10.00769,"5.3283",9.38462,"4.64253","Yes",13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",13,13,NA,5.3283,4.64253,-0.12074662,0.154126534,NA,3675,1.088372093,-20
"3676","Valentin et al. - 2015 - Understanding recruitment patterns of historically.pdf","2313","Valentin, A. E., Power, D., & SÈvigny, J. M. (2015). Understanding recruitment patterns of historically strong juvenile year classes in redfish (Sebastes spp.): The importance of species identity, population structure, and juvenile migration. Canadian Journal of Fisheries and Aquatic Sciences, 72, 774 to 784. doi: 10.1139/cjfas-2014-0149","Canadian Journal of Fisheries and Aquatic Sciences","Can. J. Fish. Aquat. Sci.","Marine & Freshwater Biology",73.18,2015,"Sebastes fasciatus",1088422,NA,"redfish","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Sebastidae","N","EN","Threatened",NA,4.3,"Nearctic","Unit 2 north",0,0,0,0,0,0,0,0,0,0,0,1,"None",0,0,0,0,0,0,1,0,0,0,0,0,"None","None","None",1973,2003,30,1988,0.39696588,0.036462642,"Medium",6.976744186,-0.031632681,39.7,70.2,NA,20,"Nuclear","Microsatellite",NA,"Microsatellite",NA,13,NA,"AR",NA,"Group1","SD",2,NA,NA,NA,9.16923,"4.31014",9.16923,"4.51874","Yes",13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",13,13,NA,4.31014,4.51874,0,0.153846154,NA,3676,4.576744186,-12.5
